date,landing_page,sessions,engaged_sessions,bounce_rate,conversions,revenue
2026-03-03,/products/vitamin-c-serum,1252,608,0.5146,52,3477.63
2026-03-04,/,636,221,0.6528,11,773.99
2026-03-04,/collections/bestsellers,804,324,0.5971,23,1701.78
2026-03-04,/lp/free-serum-sample,3306,1485,0.5509,140,10143.73
2026-03-04,/lp/skincare-routine-quiz,1885,884,0.5309,76,5377.04
2026-03-04,/lp/spf-bundle-20-off,2765,1503,0.4563,184,12309.4
2026-03-04,/products/vitamin-c-serum,1249,620,0.5036,54,3641.95
2026-03-05,/,574,198,0.6555,9,612.19
2026-03-05,/collections/bestsellers,792,326,0.5883,22,1472.96
2026-03-05,/lp/free-serum-sample,3150,1399,0.5558,123,8218.03
2026-03-05,/lp/skincare-routine-quiz,1862,899,0.517,74,5378.43
2026-03-05,/lp/spf-bundle-20-off,2489,1304,0.4761,166,11363.23
2026-03-05,/products/vitamin-c-serum,1208,612,0.4937,53,3932.63
2026-03-06,/,602,197,0.6731,9,648.24
2026-03-06,/collections/bestsellers,868,356,0.5895,24,1643.03
2026-03-06,/lp/free-serum-sample,3003,1270,0.577,121,7765.97
2026-03-06,/lp/skincare-routine-quiz,1821,891,0.5109,71,4833.01
2026-03-06,/lp/spf-bundle-20-off,2905,1526,0.4746,175,11645.51
2026-03-06,/products/vitamin-c-serum,1193,604,0.4937,50,3491.6
2026-03-07,/,571,192,0.6635,10,641.37
2026-03-07,/collections/bestsellers,831,358,0.5697,23,1608.01
2026-03-07,/lp/free-serum-sample,3109,1328,0.5728,129,8725.75
2026-03-07,/lp/skincare-routine-quiz,1741,852,0.5106,66,4732.42
2026-03-07,/lp/spf-bundle-20-off,2558,1368,0.4652,157,10426.4
2026-03-07,/products/vitamin-c-serum,1150,579,0.4961,49,3456.82
2026-03-08,/,661,208,0.6856,10,718.54
2026-03-08,/collections/bestsellers,911,391,0.5709,25,1702.19
2026-03-08,/lp/free-serum-sample,3344,1488,0.5551,145,9401.6
2026-03-08,/lp/skincare-routine-quiz,2100,987,0.5299,81,5415.21
2026-03-08,/lp/spf-bundle-20-off,2842,1486,0.477,187,13052.63
2026-03-08,/products/vitamin-c-serum,1238,613,0.505,54,3782.21
2026-03-09,/,583,198,0.661,10,665.48
2026-03-09,/collections/bestsellers,784,335,0.5722,23,1645.19
2026-03-09,/lp/free-serum-sample,3103,1382,0.5547,127,8958.97
2026-03-09,/lp/skincare-routine-quiz,1946,944,0.5151,71,4622.16
2026-03-09,/lp/spf-bundle-20-off,2668,1404,0.4737,179,11861.82
2026-03-09,/products/vitamin-c-serum,1137,577,0.4923,48,3449.93
2026-03-10,/,587,200,0.659,10,696.47
2026-03-10,/collections/bestsellers,723,303,0.5808,21,1513.63
2026-03-10,/lp/free-serum-sample,2979,1264,0.5756,124,8938.21
2026-03-10,/lp/skincare-routine-quiz,1653,796,0.5184,61,4505.68
2026-03-10,/lp/spf-bundle-20-off,2347,1235,0.4738,149,11133.89
2026-03-10,/products/vitamin-c-serum,1199,583,0.5139,54,3628.76
2026-03-11,/,602,207,0.6568,10,704.46
2026-03-11,/collections/bestsellers,786,332,0.5771,22,1467.39
2026-03-11,/lp/free-serum-sample,2818,1222,0.5663,120,8606.99
2026-03-11,/lp/skincare-routine-quiz,1617,795,0.5085,61,4331.8
2026-03-11,/lp/spf-bundle-20-off,2564,1375,0.4638,171,12470.44
2026-03-11,/products/vitamin-c-serum,1210,594,0.5088,54,3868.73
2026-03-12,/,586,187,0.6811,9,620.65
2026-03-12,/collections/bestsellers,902,393,0.5638,27,1913.66
2026-03-12,/lp/free-serum-sample,3380,1427,0.5779,147,10181.47
2026-03-12,/lp/skincare-routine-quiz,1787,890,0.5019,68,4616.94
2026-03-12,/lp/spf-bundle-20-off,2688,1423,0.4707,168,11496.32
2026-03-12,/products/vitamin-c-serum,1220,600,0.5083,54,3462.66
2026-03-13,/,588,189,0.6785,9,600.12
2026-03-13,/collections/bestsellers,744,317,0.5745,22,1455.22
2026-03-13,/lp/free-serum-sample,2794,1265,0.5471,110,7239.55
2026-03-13,/lp/skincare-routine-quiz,1512,757,0.4995,55,3637.21
2026-03-13,/lp/spf-bundle-20-off,2480,1302,0.4748,157,10670.46
2026-03-13,/products/vitamin-c-serum,1011,498,0.5074,43,2866.37
2026-03-14,/,569,200,0.6484,10,679.37
2026-03-14,/collections/bestsellers,786,323,0.5885,23,1526.11
2026-03-14,/lp/free-serum-sample,2993,1302,0.5649,126,9073.06
2026-03-14,/lp/skincare-routine-quiz,1788,869,0.5141,71,4961.31
2026-03-14,/lp/spf-bundle-20-off,2364,1296,0.4518,151,9873.68
2026-03-14,/products/vitamin-c-serum,1152,589,0.4884,50,3315.04
2026-03-15,/,620,197,0.6815,11,745.34
2026-03-15,/collections/bestsellers,762,314,0.5876,23,1650.02
2026-03-15,/lp/free-serum-sample,2779,1239,0.5541,113,7527.51
2026-03-15,/lp/skincare-routine-quiz,1681,822,0.5108,63,4692.5
2026-03-15,/lp/spf-bundle-20-off,2761,1453,0.4736,169,11939.79
2026-03-15,/products/vitamin-c-serum,1200,590,0.5085,54,3764.72
2026-03-16,/,664,233,0.6484,10,704.31
2026-03-16,/collections/bestsellers,807,328,0.5933,24,1570.14
2026-03-16,/lp/free-serum-sample,3164,1394,0.5593,124,8291.47
2026-03-16,/lp/skincare-routine-quiz,1807,876,0.5154,68,4768.23
2026-03-16,/lp/spf-bundle-20-off,2906,1597,0.4503,187,13356.05
2026-03-16,/products/vitamin-c-serum,1278,635,0.5035,58,3825.78
2026-03-17,/,638,211,0.6686,10,666.9
2026-03-17,/collections/bestsellers,862,352,0.592,25,1660.32
2026-03-17,/lp/free-serum-sample,2978,1341,0.5497,130,9033.68
2026-03-17,/lp/skincare-routine-quiz,1704,827,0.5147,68,4526.54
2026-03-17,/lp/spf-bundle-20-off,2512,1354,0.461,166,11717.06
2026-03-17,/products/vitamin-c-serum,1216,600,0.5066,52,3677.79
2026-03-18,/,554,185,0.6667,9,598.12
2026-03-18,/collections/bestsellers,772,318,0.5881,23,1565.46
2026-03-18,/lp/free-serum-sample,2926,1242,0.5754,118,8515.58
2026-03-18,/lp/skincare-routine-quiz,1827,892,0.5118,67,4828.02
2026-03-18,/lp/spf-bundle-20-off,2550,1365,0.4649,160,11246.16
2026-03-18,/products/vitamin-c-serum,1209,605,0.4992,54,3765.53
2026-03-19,/,606,199,0.6713,10,686.86
2026-03-19,/collections/bestsellers,849,369,0.5658,26,1716.36
2026-03-19,/lp/free-serum-sample,2808,1269,0.5482,117,7720.15
2026-03-19,/lp/skincare-routine-quiz,1885,924,0.5097,75,5121.53
2026-03-19,/lp/spf-bundle-20-off,2440,1313,0.4617,156,10706.16
2026-03-19,/products/vitamin-c-serum,1113,553,0.5029,49,3427.79
2026-03-20,/,632,200,0.6838,11,821.06
2026-03-20,/collections/bestsellers,838,367,0.5616,24,1645.93
2026-03-20,/lp/free-serum-sample,3183,1350,0.5759,125,9118.02
2026-03-20,/lp/skincare-routine-quiz,1950,932,0.5221,75,5466.17
2026-03-20,/lp/spf-bundle-20-off,2726,1444,0.4703,172,11562.14
2026-03-20,/products/vitamin-c-serum,1335,659,0.5064,60,4392.22
2026-03-21,/,632,208,0.6703,10,728.41
2026-03-21,/collections/bestsellers,909,390,0.5709,28,1849.7
2026-03-21,/lp/free-serum-sample,3142,1384,0.5595,136,9900.64
2026-03-21,/lp/skincare-routine-quiz,1990,981,0.5069,81,5434.14
2026-03-21,/lp/spf-bundle-20-off,2589,1364,0.4731,177,12599.49
2026-03-21,/products/vitamin-c-serum,1242,617,0.5033,56,3959.39
2026-03-22,/,615,214,0.6514,11,752.97
2026-03-22,/collections/bestsellers,861,352,0.5907,27,1917.24
2026-03-22,/lp/free-serum-sample,3106,1388,0.5531,127,8553.77
2026-03-22,/lp/skincare-routine-quiz,1842,917,0.502,74,5199.44
2026-03-22,/lp/spf-bundle-20-off,2660,1439,0.4592,181,13090.1
2026-03-22,/products/vitamin-c-serum,1285,663,0.484,59,3972.4
2026-03-23,/,645,224,0.6524,11,791.35
2026-03-23,/collections/bestsellers,787,321,0.5915,24,1697.98
2026-03-23,/lp/free-serum-sample,3184,1370,0.5698,133,9445.03
2026-03-23,/lp/skincare-routine-quiz,1866,885,0.5257,75,5510.9
2026-03-23,/lp/spf-bundle-20-off,2745,1455,0.4701,177,13130.46
2026-03-23,/products/vitamin-c-serum,1279,636,0.503,56,3897.03
2026-03-24,/,586,185,0.6844,10,705.38
2026-03-24,/collections/bestsellers,813,354,0.5641,24,1699.19
2026-03-24,/lp/free-serum-sample,3054,1328,0.5651,132,9959.65
2026-03-24,/lp/skincare-routine-quiz,1955,951,0.5135,75,5105.72
2026-03-24,/lp/spf-bundle-20-off,2758,1507,0.4535,183,12369.38
2026-03-24,/products/vitamin-c-serum,1186,596,0.4978,54,3844.93
2026-03-25,/,661,227,0.6569,11,743.07
2026-03-25,/collections/bestsellers,857,377,0.5598,24,1662.0
2026-03-25,/lp/free-serum-sample,3094,1378,0.5545,135,9895.63
2026-03-25,/lp/skincare-routine-quiz,1844,928,0.497,71,5075.99
2026-03-25,/lp/spf-bundle-20-off,2844,1551,0.4548,177,11983.65
2026-03-25,/products/vitamin-c-serum,1164,580,0.502,49,3324.84
2026-03-26,/,556,192,0.6544,10,689.18
2026-03-26,/collections/bestsellers,789,343,0.565,24,1629.97
2026-03-26,/lp/free-serum-sample,3017,1349,0.553,121,8781.99
2026-03-26,/lp/skincare-routine-quiz,1675,818,0.5114,62,4189.74
2026-03-26,/lp/spf-bundle-20-off,2536,1357,0.4648,169,11280.5
2026-03-26,/products/vitamin-c-serum,1171,593,0.4936,52,3402.08
2026-03-27,/,654,208,0.6813,11,762.9
2026-03-27,/collections/bestsellers,852,363,0.5737,25,1650.5
2026-03-27,/lp/free-serum-sample,3486,1488,0.5731,142,10267.62
2026-03-27,/lp/skincare-routine-quiz,2034,977,0.5195,80,5778.68
2026-03-27,/lp/spf-bundle-20-off,2840,1569,0.4475,175,11540.34
2026-03-27,/products/vitamin-c-serum,1392,679,0.5125,62,4211.41
2026-03-28,/,690,218,0.6839,12,864.37
2026-03-28,/collections/bestsellers,911,375,0.5888,27,1792.48
2026-03-28,/lp/free-serum-sample,3285,1406,0.572,141,10239.82
2026-03-28,/lp/skincare-routine-quiz,1968,967,0.5086,75,5237.27
2026-03-28,/lp/spf-bundle-20-off,2758,1520,0.449,179,12253.63
2026-03-28,/products/vitamin-c-serum,1376,710,0.4842,59,4250.91
2026-03-29,/,619,207,0.6651,11,822.26
2026-03-29,/collections/bestsellers,810,344,0.5753,25,1841.52
2026-03-29,/lp/free-serum-sample,2849,1214,0.574,117,8079.16
2026-03-29,/lp/skincare-routine-quiz,1793,891,0.503,72,5165.65
2026-03-29,/lp/spf-bundle-20-off,2496,1345,0.4613,155,11588.13
2026-03-29,/products/vitamin-c-serum,1202,617,0.4867,56,4117.72
2026-03-30,/,507,174,0.6566,8,564.3
2026-03-30,/collections/bestsellers,775,332,0.5714,22,1567.1
2026-03-30,/lp/free-serum-sample,2566,1130,0.5595,107,7103.54
2026-03-30,/lp/skincare-routine-quiz,1655,836,0.495,61,4157.85
2026-03-30,/lp/spf-bundle-20-off,2342,1285,0.4512,157,10706.75
2026-03-30,/products/vitamin-c-serum,1148,568,0.5056,51,3682.28
2026-03-31,/,532,177,0.6671,9,677.2
2026-03-31,/collections/bestsellers,717,301,0.5795,20,1410.99
2026-03-31,/lp/free-serum-sample,2653,1214,0.5423,106,7969.65
2026-03-31,/lp/skincare-routine-quiz,1809,903,0.5007,72,5140.84
2026-03-31,/lp/spf-bundle-20-off,2475,1369,0.4467,152,11034.53
2026-03-31,/products/vitamin-c-serum,1240,636,0.4873,54,3889.45
2026-04-01,/,615,195,0.6835,10,760.33
2026-04-01,/collections/bestsellers,731,299,0.5907,21,1598.13
2026-04-01,/lp/free-serum-sample,2712,1233,0.5452,112,7893.24
2026-04-01,/lp/skincare-routine-quiz,1681,850,0.4946,62,4581.74
2026-04-01,/lp/spf-bundle-20-off,2499,1332,0.4668,171,11739.45
2026-04-01,/products/vitamin-c-serum,1092,544,0.5015,48,3493.04
2026-04-02,/,677,216,0.6814,12,839.52
2026-04-02,/collections/bestsellers,897,366,0.5915,27,1864.87
2026-04-02,/lp/free-serum-sample,3298,1403,0.5745,147,10223.14
2026-04-02,/lp/skincare-routine-quiz,1778,857,0.5182,73,5003.98
2026-04-02,/lp/spf-bundle-20-off,2643,1411,0.4663,171,12513.71
2026-04-02,/products/vitamin-c-serum,1356,691,0.4901,58,4005.23
2026-04-03,/,693,221,0.6816,11,742.8
2026-04-03,/collections/bestsellers,824,341,0.5862,25,1677.1
2026-04-03,/lp/free-serum-sample,3268,1478,0.5478,136,9400.69
2026-04-03,/lp/skincare-routine-quiz,2035,980,0.5184,84,5806.97
2026-04-03,/lp/spf-bundle-20-off,2959,1613,0.4548,190,12973.1
2026-04-03,/products/vitamin-c-serum,1291,642,0.5028,59,4359.45
2026-04-04,/,616,199,0.6771,10,696.45
2026-04-04,/collections/bestsellers,890,371,0.5835,28,1974.52
2026-04-04,/lp/free-serum-sample,2995,1369,0.5429,120,8799.88
2026-04-04,/lp/skincare-routine-quiz,1846,891,0.5173,69,4750.07
2026-04-04,/lp/spf-bundle-20-off,2755,1466,0.4679,189,13652.91
2026-04-04,/products/vitamin-c-serum,1305,646,0.5048,59,3996.48
2026-04-05,/,675,238,0.6476,11,783.16
2026-04-05,/collections/bestsellers,911,376,0.5875,28,1897.94
2026-04-05,/lp/free-serum-sample,3170,1424,0.5509,131,9632.91
2026-04-05,/lp/skincare-routine-quiz,1905,917,0.5184,76,5495.01
2026-04-05,/lp/spf-bundle-20-off,2654,1457,0.4511,180,13113.52
2026-04-05,/products/vitamin-c-serum,1276,658,0.4841,58,4095.07
2026-04-06,/,639,225,0.6486,11,733.64
2026-04-06,/collections/bestsellers,851,368,0.567,26,1872.37
2026-04-06,/lp/free-serum-sample,3099,1420,0.5419,138,8931.49
2026-04-06,/lp/skincare-routine-quiz,2118,1074,0.4928,80,5488.06
2026-04-06,/lp/spf-bundle-20-off,2676,1455,0.4561,180,12108.47
2026-04-06,/products/vitamin-c-serum,1335,660,0.5059,58,3766.04
2026-04-07,/,642,212,0.6695,10,694.05
2026-04-07,/collections/bestsellers,891,394,0.5583,25,1716.19
2026-04-07,/lp/free-serum-sample,3049,1323,0.5661,121,8807.17
2026-04-07,/lp/skincare-routine-quiz,1777,868,0.5116,71,5439.83
2026-04-07,/lp/spf-bundle-20-off,2769,1480,0.4654,171,12863.23
2026-04-07,/products/vitamin-c-serum,1314,667,0.4926,57,4187.78
2026-04-08,/,601,213,0.6462,9,672.92
2026-04-08,/collections/bestsellers,837,351,0.5802,24,1654.09
2026-04-08,/lp/free-serum-sample,2785,1192,0.572,120,8225.82
2026-04-08,/lp/skincare-routine-quiz,1733,863,0.5019,68,5010.72
2026-04-08,/lp/spf-bundle-20-off,2685,1495,0.4431,176,13319.62
2026-04-08,/products/vitamin-c-serum,1156,575,0.5024,53,3776.72
2026-04-09,/,615,203,0.6701,10,657.36
2026-04-09,/collections/bestsellers,812,347,0.5732,25,1699.78
2026-04-09,/lp/free-serum-sample,2874,1245,0.5669,121,8549.68
2026-04-09,/lp/skincare-routine-quiz,1833,907,0.5051,70,4801.66
2026-04-09,/lp/spf-bundle-20-off,2503,1347,0.462,171,11024.52
2026-04-09,/products/vitamin-c-serum,1326,675,0.4907,58,3989.29
2026-04-10,/,613,217,0.6467,10,673.24
2026-04-10,/collections/bestsellers,846,367,0.566,26,1939.36
2026-04-10,/lp/free-serum-sample,3003,1361,0.5467,128,8696.66
2026-04-10,/lp/skincare-routine-quiz,1748,867,0.5041,66,4623.08
2026-04-10,/lp/spf-bundle-20-off,2459,1310,0.4674,162,11053.39
2026-04-10,/products/vitamin-c-serum,1188,610,0.4863,52,3849.15
2026-04-11,/,672,218,0.6753,11,755.07
2026-04-11,/collections/bestsellers,857,380,0.5567,26,1777.58
2026-04-11,/lp/free-serum-sample,3606,1566,0.5656,156,11464.53
2026-04-11,/lp/skincare-routine-quiz,2075,1052,0.4929,83,5766.03
2026-04-11,/lp/spf-bundle-20-off,3109,1687,0.4573,212,16244.55
2026-04-11,/products/vitamin-c-serum,1431,711,0.5032,60,4194.8
2026-04-12,/,640,207,0.6766,11,785.85
2026-04-12,/collections/bestsellers,863,354,0.5898,25,1798.29
2026-04-12,/lp/free-serum-sample,3360,1471,0.5623,147,10075.8
2026-04-12,/lp/skincare-routine-quiz,2007,970,0.5167,80,5430.02
2026-04-12,/lp/spf-bundle-20-off,2727,1520,0.4426,187,13641.01
2026-04-12,/products/vitamin-c-serum,1290,637,0.5059,59,4062.39
2026-04-13,/,644,209,0.675,11,822.42
2026-04-13,/collections/bestsellers,787,333,0.5769,24,1808.69
2026-04-13,/lp/free-serum-sample,3304,1512,0.5425,138,10458.54
2026-04-13,/lp/skincare-routine-quiz,1874,946,0.495,77,5424.26
2026-04-13,/lp/spf-bundle-20-off,2604,1422,0.454,179,13301.93
2026-04-13,/products/vitamin-c-serum,1286,632,0.5085,60,4240.95
2026-04-14,/,609,216,0.6446,10,687.53
2026-04-14,/collections/bestsellers,884,376,0.575,28,2029.84
2026-04-14,/lp/free-serum-sample,2954,1283,0.5658,132,9435.06
2026-04-14,/lp/skincare-routine-quiz,1745,871,0.5011,69,4861.66
2026-04-14,/lp/spf-bundle-20-off,2644,1471,0.4436,164,10912.5
2026-04-14,/products/vitamin-c-serum,1363,671,0.5075,59,4254.78
2026-04-15,/,610,218,0.6426,10,693.58
2026-04-15,/collections/bestsellers,890,386,0.5663,27,1808.36
2026-04-15,/lp/free-serum-sample,3125,1372,0.5611,135,9724.77
2026-04-15,/lp/skincare-routine-quiz,2007,1011,0.4965,78,5582.67
2026-04-15,/lp/spf-bundle-20-off,2803,1501,0.4644,181,12607.04
2026-04-15,/products/vitamin-c-serum,1224,621,0.4925,55,3596.28
2026-04-16,/,539,186,0.6541,9,617.7
2026-04-16,/collections/bestsellers,723,308,0.5739,22,1515.62
2026-04-16,/lp/free-serum-sample,3001,1346,0.5514,126,9152.8
2026-04-16,/lp/skincare-routine-quiz,1786,865,0.5159,67,4660.51
2026-04-16,/lp/spf-bundle-20-off,2268,1212,0.4656,140,10081.5
2026-04-16,/products/vitamin-c-serum,1215,622,0.4881,54,3612.14
2026-04-17,/,723,256,0.6466,13,932.9
2026-04-17,/collections/bestsellers,932,393,0.5782,29,2012.96
2026-04-17,/lp/free-serum-sample,3649,1635,0.5518,152,10393.51
2026-04-17,/lp/skincare-routine-quiz,2034,1018,0.4997,76,5174.07
2026-04-17,/lp/spf-bundle-20-off,2789,1510,0.4586,193,13421.47
2026-04-17,/products/vitamin-c-serum,1319,670,0.492,56,3930.9
2026-04-18,/,752,255,0.6604,13,906.03
2026-04-18,/collections/bestsellers,950,403,0.5757,29,2039.1
2026-04-18,/lp/free-serum-sample,3821,1690,0.5578,155,10639.01
2026-04-18,/lp/skincare-routine-quiz,2236,1088,0.5132,89,6581.08
2026-04-18,/lp/spf-bundle-20-off,3247,1748,0.4618,203,13929.33
2026-04-18,/products/vitamin-c-serum,1336,687,0.4861,63,4348.03
2026-04-19,/,606,206,0.6605,10,696.42
2026-04-19,/collections/bestsellers,797,353,0.5576,23,1703.42
2026-04-19,/lp/free-serum-sample,3254,1412,0.5661,140,9931.0
2026-04-19,/lp/skincare-routine-quiz,1825,914,0.4991,75,5419.54
2026-04-19,/lp/spf-bundle-20-off,2797,1505,0.462,177,12736.46
2026-04-19,/products/vitamin-c-serum,1263,658,0.4793,56,3954.84
2026-04-20,/,630,223,0.6461,10,705.33
2026-04-20,/collections/bestsellers,895,369,0.5881,26,1923.48
2026-04-20,/lp/free-serum-sample,3196,1425,0.554,142,10044.98
2026-04-20,/lp/skincare-routine-quiz,1813,876,0.5169,71,5097.73
2026-04-20,/lp/spf-bundle-20-off,2877,1584,0.4495,184,12430.68
2026-04-20,/products/vitamin-c-serum,1166,599,0.4866,54,3705.17
2026-04-21,/,582,203,0.6508,10,707.84
2026-04-21,/collections/bestsellers,800,350,0.5627,23,1654.09
2026-04-21,/lp/free-serum-sample,2672,1214,0.5457,117,8687.97
2026-04-21,/lp/skincare-routine-quiz,1705,853,0.4998,66,5006.6
2026-04-21,/lp/spf-bundle-20-off,2640,1474,0.4416,172,12417.8
2026-04-21,/products/vitamin-c-serum,1188,616,0.4811,50,3439.78
2026-04-22,/,696,223,0.679,11,762.26
2026-04-22,/collections/bestsellers,846,372,0.5598,25,1780.26
2026-04-22,/lp/free-serum-sample,3325,1477,0.5559,146,9692.66
2026-04-22,/lp/skincare-routine-quiz,2163,1049,0.5148,90,6180.79
2026-04-22,/lp/spf-bundle-20-off,2736,1536,0.4386,186,12489.8
2026-04-22,/products/vitamin-c-serum,1325,691,0.4783,59,3916.54
2026-04-23,/,607,215,0.6452,10,717.73
2026-04-23,/collections/bestsellers,841,362,0.5701,24,1729.08
2026-04-23,/lp/free-serum-sample,3320,1489,0.5515,143,10484.59
2026-04-23,/lp/skincare-routine-quiz,1958,971,0.5039,74,5279.0
2026-04-23,/lp/spf-bundle-20-off,2794,1496,0.4647,176,11932.6
2026-04-23,/products/vitamin-c-serum,1332,676,0.4928,58,4084.31
2026-04-24,/,665,238,0.6428,12,829.16
2026-04-24,/collections/bestsellers,889,369,0.585,25,1888.01
2026-04-24,/lp/free-serum-sample,3416,1486,0.565,152,10818.3
2026-04-24,/lp/skincare-routine-quiz,1861,932,0.4994,78,5540.34
2026-04-24,/lp/spf-bundle-20-off,2901,1553,0.4647,183,13412.31
2026-04-24,/products/vitamin-c-serum,1229,615,0.4995,58,4353.43
2026-04-25,/,703,229,0.6745,12,831.48
2026-04-25,/collections/bestsellers,865,380,0.561,26,1744.97
2026-04-25,/lp/free-serum-sample,3584,1622,0.5473,154,10360.43
2026-04-25,/lp/skincare-routine-quiz,2137,1091,0.4894,86,6347.54
2026-04-25,/lp/spf-bundle-20-off,3045,1706,0.4398,199,13576.85
2026-04-25,/products/vitamin-c-serum,1505,768,0.4895,65,4382.96
2026-04-26,/,690,236,0.6574,12,823.09
2026-04-26,/collections/bestsellers,872,387,0.556,28,2012.68
2026-04-26,/lp/free-serum-sample,3766,1684,0.5528,153,11168.48
2026-04-26,/lp/skincare-routine-quiz,2069,1014,0.51,83,6127.34
2026-04-26,/lp/spf-bundle-20-off,3244,1746,0.4618,215,14556.13
2026-04-26,/products/vitamin-c-serum,1388,697,0.4979,60,3995.1
2026-04-27,/,624,217,0.652,11,762.51
2026-04-27,/collections/bestsellers,780,337,0.5677,24,1702.81
2026-04-27,/lp/free-serum-sample,3191,1393,0.5635,137,9903.8
2026-04-27,/lp/skincare-routine-quiz,1975,1003,0.4922,79,5870.93
2026-04-27,/lp/spf-bundle-20-off,2585,1453,0.4379,170,12104.73
2026-04-27,/products/vitamin-c-serum,1277,657,0.4858,60,4112.06
2026-04-28,/,629,221,0.6494,11,751.57
2026-04-28,/collections/bestsellers,851,374,0.56,24,1764.83
2026-04-28,/lp/free-serum-sample,3317,1442,0.5654,136,9609.83
2026-04-28,/lp/skincare-routine-quiz,2145,1049,0.5108,87,5970.24
2026-04-28,/lp/spf-bundle-20-off,2853,1551,0.4563,183,12221.09
2026-04-28,/products/vitamin-c-serum,1253,639,0.4899,57,4186.44
2026-04-29,/,628,223,0.6453,11,813.65
2026-04-29,/collections/bestsellers,875,377,0.5697,27,2039.09
2026-04-29,/lp/free-serum-sample,3210,1451,0.5481,130,9214.02
2026-04-29,/lp/skincare-routine-quiz,1902,928,0.5122,78,5544.13
2026-04-29,/lp/spf-bundle-20-off,2575,1387,0.4613,170,12650.03
2026-04-29,/products/vitamin-c-serum,1278,655,0.4875,57,3944.7
2026-04-30,/,585,201,0.6563,10,673.14
2026-04-30,/collections/bestsellers,763,328,0.5706,23,1683.88
2026-04-30,/lp/free-serum-sample,2939,1316,0.5521,125,8660.64
2026-04-30,/lp/skincare-routine-quiz,1726,852,0.5066,69,4675.05
2026-04-30,/lp/spf-bundle-20-off,2694,1476,0.452,168,11652.27
2026-04-30,/products/vitamin-c-serum,1209,634,0.476,53,3813.5
