Cart ID,Associated Contact ID,Cart Created Date,Cart Value,Recovered,Recovery Date
909102,244084,2025-07-21,74.38,No,
909103,300178,2025-07-21,109.83,No,
909104,281657,2025-07-21,70.87,Yes,2025-07-23
909105,339927,2025-07-21,68.49,No,
909106,367435,2025-07-21,81.19,No,
909107,374317,2025-07-21,35.84,No,
909108,304376,2025-07-21,60.06,No,
909109,327128,2025-07-21,53.31,No,
909110,363216,2025-07-21,98.70,No,
909111,343818,2025-07-21,21.60,No,
909112,284745,2025-07-21,78.61,No,
909113,219226,2025-07-21,99.82,No,
909114,255277,2025-07-21,65.57,No,
909115,296324,2025-07-21,64.74,No,
909116,237833,2025-07-21,110.27,No,
909117,334013,2025-07-21,64.86,Yes,2025-07-21
909118,232544,2025-07-21,59.10,No,
909119,343549,2025-07-21,96.64,No,
909120,326319,2025-07-21,66.33,No,
909121,200981,2025-07-21,65.31,No,
909122,251407,2025-07-21,77.12,No,
909123,366447,2025-07-21,47.08,No,
909124,227977,2025-07-21,37.41,No,
909125,233271,2025-07-21,82.10,No,
909126,227115,2025-07-21,93.12,Yes,2025-07-24
909127,361487,2025-07-21,34.19,No,
909128,294941,2025-07-21,107.51,No,
909129,218989,2025-07-21,124.40,No,
909130,259131,2025-07-21,56.31,No,
909131,208131,2025-07-21,145.26,No,
909132,212863,2025-07-21,77.16,No,
909133,367663,2025-07-21,62.46,Yes,2025-07-24
909134,251010,2025-07-21,88.69,No,
909135,361862,2025-07-21,99.52,No,
909136,276333,2025-07-21,46.11,No,
909137,293650,2025-07-21,95.58,No,
909138,283411,2025-07-21,62.46,No,
909139,206698,2025-07-21,30.01,No,
909140,246439,2025-07-21,41.43,No,
909141,340011,2025-07-21,120.18,Yes,2025-07-21
909142,220234,2025-07-21,70.49,No,
909143,341658,2025-07-21,118.38,No,
909144,238900,2025-07-21,76.68,No,
909145,343137,2025-07-21,63.35,No,
909146,219522,2025-07-21,73.52,No,
909147,371437,2025-07-21,90.20,Yes,2025-07-24
909148,344961,2025-07-21,92.86,No,
909149,301205,2025-07-21,47.70,No,
909150,264641,2025-07-21,47.43,No,
909151,251885,2025-07-21,66.79,No,
909152,291194,2025-07-21,62.12,No,
909153,315439,2025-07-21,32.24,No,
909154,274948,2025-07-21,50.52,No,
909155,291666,2025-07-21,60.97,No,
909156,300190,2025-07-21,67.79,Yes,2025-07-21
909157,313678,2025-07-21,108.33,No,
909158,258699,2025-07-22,91.91,No,
909159,271105,2025-07-22,22.98,No,
909160,301326,2025-07-22,102.31,No,
909161,257891,2025-07-22,70.06,No,
909162,332558,2025-07-22,112.86,No,
909163,292326,2025-07-22,96.17,Yes,2025-07-25
909164,209258,2025-07-22,95.26,No,
909165,334431,2025-07-22,51.74,Yes,2025-07-22
909166,244794,2025-07-22,52.17,No,
909167,231052,2025-07-22,54.27,No,
909168,248282,2025-07-22,89.90,No,
909169,223029,2025-07-22,49.10,No,
909170,293125,2025-07-22,95.73,No,
909171,243677,2025-07-22,121.53,No,
909172,207974,2025-07-22,128.33,Yes,2025-07-22
909173,335583,2025-07-22,56.94,No,
909174,347742,2025-07-22,66.55,No,
909175,214320,2025-07-22,119.79,No,
909176,277930,2025-07-22,62.98,No,
909177,245787,2025-07-22,68.31,No,
909178,376786,2025-07-22,70.87,Yes,2025-07-23
909179,340658,2025-07-22,70.49,No,
909180,361582,2025-07-22,90.59,No,
909181,295145,2025-07-22,52.84,No,
909182,242595,2025-07-22,90.81,No,
909183,270631,2025-07-22,73.05,No,
909184,298443,2025-07-22,58.47,No,
909185,264010,2025-07-22,41.33,No,
909186,239001,2025-07-22,94.48,No,
909187,295433,2025-07-22,110.37,No,
909188,315508,2025-07-22,116.45,No,
909189,211180,2025-07-22,72.02,Yes,2025-07-25
909190,277399,2025-07-22,98.38,No,
909191,368540,2025-07-22,108.96,No,
909192,331248,2025-07-22,86.35,No,
909193,261257,2025-07-22,71.12,No,
909194,208827,2025-07-22,74.05,No,
909195,285607,2025-07-22,49.66,Yes,2025-07-23
909196,230325,2025-07-22,112.89,No,
909197,350206,2025-07-22,101.08,No,
909198,342044,2025-07-22,94.74,No,
909199,357786,2025-07-22,115.56,No,
909200,330136,2025-07-22,65.43,No,
909201,357899,2025-07-22,24.69,No,
909202,288620,2025-07-22,49.92,No,
909203,323607,2025-07-22,88.35,No,
909204,229438,2025-07-22,123.84,No,
909205,288491,2025-07-22,73.15,No,
909206,204545,2025-07-22,33.67,No,
909207,232085,2025-07-22,69.47,No,
909208,217807,2025-07-22,75.87,No,
909209,362218,2025-07-22,91.83,No,
909210,355173,2025-07-22,43.86,No,
909211,301900,2025-07-22,80.09,Yes,2025-07-23
909212,334194,2025-07-22,37.40,No,
909213,231839,2025-07-22,112.10,No,
909214,242135,2025-07-22,81.80,No,
909215,242246,2025-07-22,88.35,No,
909216,275427,2025-07-22,80.08,No,
909217,376241,2025-07-22,77.35,No,
909218,332731,2025-07-22,103.14,Yes,2025-07-25
909219,275334,2025-07-22,104.87,No,
909220,348465,2025-07-22,42.76,No,
909221,299770,2025-07-22,65.60,No,
909222,312540,2025-07-22,38.97,Yes,2025-07-24
909223,346508,2025-07-22,60.25,No,
909224,297740,2025-07-22,98.98,No,
909225,228880,2025-07-22,56.97,No,
909226,233324,2025-07-22,70.38,No,
909227,252780,2025-07-22,53.72,No,
909228,278418,2025-07-22,100.38,No,
909229,321094,2025-07-22,127.45,No,
909230,234790,2025-07-22,134.28,No,
909231,235779,2025-07-22,78.03,No,
909232,216899,2025-07-22,43.43,No,
909233,363574,2025-07-22,64.79,No,
909234,258311,2025-07-22,146.99,No,
909235,326624,2025-07-22,116.40,No,
909236,218678,2025-07-22,73.29,No,
909237,368507,2025-07-22,61.60,No,
909238,291134,2025-07-22,117.49,No,
909239,339205,2025-07-22,75.24,No,
909240,344132,2025-07-22,57.78,No,
909241,363994,2025-07-22,84.34,No,
909242,324003,2025-07-22,52.18,No,
909243,213671,2025-07-22,76.98,Yes,2025-07-25
909244,237052,2025-07-22,75.23,No,
909245,295038,2025-07-22,105.84,No,
909246,360271,2025-07-22,27.93,No,
909247,313411,2025-07-22,107.81,No,
909248,208893,2025-07-22,55.89,No,
909249,302672,2025-07-22,98.42,No,
909250,279204,2025-07-22,92.73,No,
909251,327969,2025-07-22,42.81,No,
909252,374742,2025-07-22,92.66,No,
909253,214892,2025-07-22,89.07,No,
909254,340189,2025-07-23,64.26,No,
909255,366928,2025-07-23,101.57,No,
909256,211916,2025-07-23,23.18,No,
909257,354331,2025-07-23,36.09,No,
909258,228800,2025-07-23,81.77,No,
909259,282835,2025-07-23,101.76,Yes,2025-07-26
909260,214761,2025-07-23,96.20,Yes,2025-07-25
909261,266143,2025-07-23,98.82,Yes,2025-07-26
909262,225545,2025-07-23,123.72,No,
909263,267802,2025-07-23,100.54,No,
909264,316543,2025-07-23,126.65,No,
909265,301801,2025-07-23,81.71,No,
909266,287102,2025-07-23,40.65,No,
909267,244102,2025-07-23,80.15,Yes,2025-07-26
909268,204205,2025-07-23,87.52,No,
909269,348511,2025-07-23,45.17,No,
909270,324164,2025-07-23,87.85,No,
909271,208284,2025-07-23,71.40,No,
909272,363165,2025-07-23,31.89,No,
909273,212220,2025-07-23,35.40,No,
909274,367349,2025-07-23,26.21,No,
909275,347742,2025-07-23,100.62,No,
909276,240346,2025-07-23,45.61,No,
909277,272463,2025-07-23,107.45,No,
909278,221881,2025-07-23,86.49,No,
909279,315655,2025-07-23,57.24,No,
909280,201352,2025-07-23,105.20,Yes,2025-07-24
909281,346960,2025-07-23,77.63,No,
909282,306033,2025-07-23,87.11,No,
909283,344468,2025-07-23,43.99,Yes,2025-07-24
909284,255049,2025-07-23,100.98,No,
909285,377345,2025-07-23,70.36,No,
909286,293250,2025-07-23,67.92,No,
909287,216989,2025-07-23,68.62,No,
909288,330317,2025-07-23,59.16,No,
909289,319546,2025-07-23,20.00,Yes,2025-07-25
909290,375430,2025-07-23,77.25,No,
909291,291321,2025-07-23,87.36,No,
909292,215720,2025-07-23,65.84,No,
909293,312010,2025-07-23,41.16,No,
909294,258928,2025-07-23,65.65,No,
909295,373397,2025-07-23,53.05,No,
909296,272919,2025-07-23,112.33,No,
909297,321601,2025-07-23,69.83,No,
909298,249473,2025-07-23,79.20,No,
909299,306757,2025-07-23,74.15,No,
909300,222960,2025-07-23,99.75,No,
909301,285333,2025-07-23,73.76,No,
909302,259918,2025-07-23,97.15,Yes,2025-07-25
909303,350776,2025-07-23,72.38,No,
909304,303096,2025-07-23,72.98,No,
909305,211727,2025-07-23,95.02,No,
909306,279950,2025-07-23,49.88,No,
909307,297508,2025-07-23,105.81,Yes,2025-07-24
909308,327282,2025-07-23,106.32,No,
909309,203914,2025-07-23,60.25,No,
909310,318897,2025-07-23,77.81,No,
909311,236745,2025-07-23,99.82,No,
909312,301102,2025-07-23,92.69,No,
909313,289753,2025-07-23,99.16,Yes,2025-07-23
909314,224674,2025-07-23,87.26,No,
909315,268084,2025-07-23,118.12,No,
909316,201491,2025-07-23,101.97,No,
909317,216369,2025-07-23,71.29,No,
909318,366467,2025-07-23,45.85,No,
909319,201927,2025-07-23,104.43,No,
909320,237710,2025-07-23,74.98,No,
909321,322006,2025-07-23,49.07,No,
909322,255098,2025-07-23,54.97,No,
909323,367131,2025-07-23,42.64,No,
909324,330247,2025-07-23,51.79,No,
909325,306575,2025-07-23,88.81,No,
909326,203875,2025-07-23,57.58,No,
909327,372133,2025-07-23,121.62,No,
909328,217998,2025-07-23,74.29,No,
909329,309398,2025-07-23,69.53,No,
909330,328475,2025-07-23,60.89,Yes,2025-07-24
909331,366610,2025-07-23,101.08,No,
909332,333832,2025-07-23,42.87,No,
909333,314723,2025-07-23,60.14,No,
909334,248929,2025-07-23,106.75,No,
909335,286712,2025-07-23,54.52,No,
909336,296061,2025-07-23,97.12,No,
909337,243592,2025-07-23,80.63,No,
909338,257190,2025-07-24,71.68,No,
909339,209621,2025-07-24,70.25,No,
909340,307469,2025-07-24,78.16,No,
909341,247993,2025-07-24,32.11,No,
909342,271406,2025-07-24,86.95,No,
909343,237570,2025-07-24,59.01,Yes,2025-07-25
909344,308313,2025-07-24,46.35,Yes,2025-07-25
909345,300312,2025-07-24,75.52,No,
909346,248141,2025-07-24,93.80,No,
909347,359025,2025-07-24,61.59,No,
909348,340669,2025-07-24,50.12,No,
909349,230738,2025-07-24,42.79,No,
909350,240725,2025-07-24,58.83,No,
909351,247960,2025-07-24,97.18,No,
909352,312435,2025-07-24,20.00,No,
909353,291032,2025-07-24,92.23,No,
909354,323102,2025-07-24,83.28,No,
909355,308782,2025-07-24,88.96,No,
909356,287948,2025-07-24,66.14,No,
909357,301321,2025-07-24,66.79,Yes,2025-07-25
909358,296259,2025-07-24,86.98,Yes,2025-07-24
909359,202385,2025-07-24,51.92,No,
909360,238179,2025-07-24,85.62,Yes,2025-07-25
909361,213339,2025-07-24,64.64,No,
909362,262449,2025-07-24,68.55,No,
909363,297199,2025-07-24,86.42,No,
909364,360097,2025-07-24,63.91,No,
909365,239924,2025-07-24,91.85,No,
909366,225553,2025-07-24,85.06,No,
909367,325810,2025-07-24,79.05,No,
909368,229725,2025-07-24,59.45,No,
909369,378367,2025-07-24,50.92,No,
909370,241953,2025-07-24,78.58,No,
909371,238035,2025-07-24,72.04,Yes,2025-07-27
909372,328221,2025-07-24,91.74,No,
909373,309180,2025-07-24,69.54,No,
909374,245680,2025-07-24,106.92,No,
909375,309933,2025-07-24,91.94,No,
909376,271532,2025-07-24,74.72,No,
909377,222319,2025-07-24,71.15,No,
909378,278344,2025-07-24,77.47,No,
909379,284822,2025-07-24,55.54,No,
909380,245617,2025-07-24,59.57,No,
909381,232661,2025-07-24,127.86,No,
909382,306943,2025-07-24,50.80,No,
909383,240409,2025-07-24,104.61,No,
909384,312592,2025-07-24,122.23,No,
909385,262901,2025-07-24,95.11,No,
909386,322246,2025-07-24,54.41,No,
909387,351534,2025-07-24,41.53,Yes,2025-07-25
909388,208781,2025-07-24,85.50,No,
909389,299899,2025-07-24,76.31,No,
909390,282583,2025-07-24,73.37,No,
909391,219063,2025-07-24,74.87,No,
909392,215802,2025-07-24,83.18,Yes,2025-07-27
909393,233528,2025-07-24,38.16,Yes,2025-07-26
909394,223135,2025-07-24,110.48,No,
909395,326429,2025-07-24,77.29,No,
909396,268925,2025-07-24,48.50,Yes,2025-07-27
909397,319427,2025-07-24,67.87,No,
909398,315126,2025-07-24,88.73,No,
909399,229902,2025-07-24,57.09,No,
909400,358811,2025-07-24,51.62,Yes,2025-07-24
909401,230357,2025-07-24,112.61,No,
909402,203398,2025-07-24,55.60,Yes,2025-07-24
909403,257044,2025-07-24,30.49,No,
909404,308357,2025-07-24,55.85,No,
909405,268549,2025-07-24,99.53,No,
909406,214296,2025-07-24,99.93,Yes,2025-07-25
909407,247459,2025-07-24,109.53,No,
909408,288101,2025-07-24,62.81,No,
909409,207342,2025-07-24,68.10,No,
909410,353290,2025-07-24,71.19,No,
909411,369547,2025-07-24,51.59,No,
909412,314840,2025-07-24,72.31,No,
909413,226478,2025-07-24,59.65,No,
909414,360818,2025-07-24,58.16,No,
909415,291926,2025-07-24,56.99,No,
909416,225116,2025-07-24,77.29,No,
909417,261195,2025-07-24,88.09,No,
909418,312707,2025-07-24,64.68,Yes,2025-07-27
909419,343114,2025-07-24,56.07,No,
909420,224447,2025-07-24,78.36,No,
909421,217892,2025-07-24,100.94,No,
909422,279033,2025-07-24,91.47,Yes,2025-07-26
909423,336186,2025-07-24,87.14,No,
909424,330079,2025-07-24,76.08,No,
909425,318012,2025-07-24,61.82,No,
909426,240294,2025-07-24,49.16,No,
909427,247653,2025-07-24,72.33,No,
909428,234218,2025-07-24,100.27,No,
909429,211929,2025-07-24,95.19,No,
909430,238073,2025-07-24,80.22,No,
909431,359089,2025-07-24,82.65,No,
909432,216120,2025-07-25,73.31,No,
909433,314993,2025-07-25,79.75,No,
909434,315266,2025-07-25,139.96,Yes,2025-07-25
909435,357096,2025-07-25,86.17,No,
909436,250355,2025-07-25,82.16,No,
909437,346622,2025-07-25,56.71,No,
909438,226447,2025-07-25,66.67,No,
909439,243615,2025-07-25,39.47,No,
909440,316483,2025-07-25,93.01,No,
909441,220143,2025-07-25,33.67,No,
909442,231958,2025-07-25,35.97,No,
909443,366887,2025-07-25,117.61,Yes,2025-07-28
909444,308065,2025-07-25,81.69,No,
909445,261827,2025-07-25,132.72,Yes,2025-07-25
909446,221701,2025-07-25,110.63,No,
909447,236143,2025-07-25,66.06,No,
909448,252042,2025-07-25,102.98,No,
909449,209193,2025-07-25,31.95,No,
909450,350632,2025-07-25,76.43,No,
909451,205831,2025-07-25,113.66,No,
909452,364402,2025-07-25,68.85,No,
909453,333358,2025-07-25,81.73,No,
909454,330844,2025-07-25,87.70,No,
909455,209036,2025-07-25,42.48,No,
909456,243778,2025-07-25,128.91,No,
909457,378522,2025-07-25,130.07,No,
909458,339096,2025-07-25,55.91,No,
909459,371290,2025-07-25,91.51,No,
909460,328944,2025-07-25,61.12,No,
909461,247291,2025-07-25,94.65,No,
909462,201624,2025-07-25,71.79,No,
909463,247194,2025-07-25,97.13,No,
909464,245780,2025-07-25,60.77,No,
909465,229809,2025-07-25,128.13,No,
909466,301625,2025-07-25,71.62,No,
909467,274142,2025-07-25,79.09,No,
909468,233676,2025-07-25,62.36,No,
909469,357027,2025-07-25,121.16,No,
909470,259722,2025-07-25,70.26,No,
909471,372544,2025-07-25,89.03,No,
909472,272481,2025-07-25,102.55,No,
909473,227879,2025-07-25,93.57,No,
909474,345073,2025-07-25,59.60,Yes,2025-07-27
909475,219895,2025-07-25,69.89,No,
909476,339332,2025-07-25,36.70,No,
909477,259039,2025-07-25,104.37,No,
909478,304368,2025-07-25,86.53,No,
909479,279878,2025-07-25,70.21,No,
909480,299154,2025-07-25,88.92,Yes,2025-07-27
909481,299342,2025-07-25,49.03,No,
909482,211997,2025-07-25,114.25,No,
909483,363399,2025-07-25,62.81,No,
909484,267433,2025-07-25,60.36,Yes,2025-07-27
909485,274656,2025-07-25,116.06,No,
909486,365929,2025-07-25,64.23,No,
909487,216856,2025-07-25,87.08,Yes,2025-07-25
909488,256017,2025-07-25,115.59,No,
909489,233603,2025-07-25,75.88,Yes,2025-07-27
909490,276103,2025-07-25,78.35,No,
909491,302077,2025-07-25,101.32,No,
909492,247963,2025-07-25,91.77,No,
909493,211504,2025-07-25,72.34,No,
909494,365361,2025-07-25,91.64,No,
909495,220683,2025-07-25,107.34,Yes,2025-07-27
909496,334808,2025-07-25,81.33,No,
909497,282247,2025-07-25,97.95,No,
909498,238494,2025-07-25,88.77,No,
909499,325367,2025-07-25,76.22,No,
909500,201597,2025-07-25,44.95,No,
909501,219061,2025-07-25,64.03,No,
909502,344937,2025-07-25,68.34,No,
909503,324815,2025-07-25,51.21,No,
909504,206054,2025-07-25,75.65,Yes,2025-07-26
909505,240053,2025-07-25,114.86,No,
909506,347716,2025-07-25,67.03,No,
909507,258874,2025-07-25,54.95,No,
909508,254791,2025-07-25,62.39,Yes,2025-07-28
909509,298816,2025-07-25,56.86,No,
909510,264006,2025-07-25,87.09,No,
909511,303480,2025-07-25,57.02,No,
909512,334561,2025-07-25,119.70,No,
909513,324095,2025-07-25,80.75,No,
909514,255459,2025-07-25,109.10,No,
909515,335144,2025-07-25,89.74,No,
909516,266283,2025-07-25,65.80,No,
909517,282515,2025-07-25,29.98,No,
909518,308001,2025-07-25,75.45,No,
909519,289979,2025-07-25,52.44,Yes,2025-07-26
909520,265229,2025-07-25,90.96,No,
909521,202013,2025-07-25,75.38,Yes,2025-07-28
909522,364204,2025-07-25,96.19,No,
909523,276201,2025-07-25,49.77,No,
909524,216616,2025-07-26,93.53,No,
909525,347211,2025-07-26,80.68,Yes,2025-07-26
909526,310491,2025-07-26,61.73,No,
909527,311709,2025-07-26,78.24,No,
909528,347055,2025-07-26,49.21,Yes,2025-07-28
909529,325827,2025-07-26,39.01,No,
909530,225355,2025-07-26,86.74,Yes,2025-07-29
909531,264725,2025-07-26,64.62,No,
909532,325125,2025-07-26,45.31,No,
909533,260928,2025-07-26,109.62,No,
909534,236233,2025-07-26,100.35,Yes,2025-07-28
909535,304438,2025-07-26,97.71,No,
909536,350815,2025-07-26,79.19,No,
909537,350868,2025-07-26,57.20,Yes,2025-07-28
909538,324717,2025-07-26,88.44,No,
909539,204112,2025-07-26,89.78,No,
909540,373014,2025-07-26,60.54,No,
909541,331769,2025-07-26,63.83,No,
909542,374393,2025-07-26,75.65,No,
909543,214384,2025-07-26,75.60,No,
909544,219982,2025-07-26,45.43,No,
909545,255293,2025-07-26,38.13,No,
909546,333529,2025-07-26,83.53,No,
909547,295342,2025-07-26,65.35,No,
909548,281524,2025-07-26,84.68,No,
909549,233057,2025-07-26,112.87,No,
909550,223062,2025-07-26,83.30,No,
909551,377370,2025-07-26,92.97,No,
909552,357266,2025-07-26,68.66,No,
909553,221483,2025-07-26,87.68,No,
909554,331870,2025-07-26,64.79,No,
909555,272975,2025-07-26,117.00,No,
909556,278792,2025-07-26,38.59,No,
909557,236995,2025-07-26,65.58,No,
909558,258501,2025-07-26,38.66,No,
909559,328835,2025-07-26,91.87,No,
909560,336860,2025-07-26,64.42,No,
909561,240312,2025-07-26,92.50,No,
909562,373019,2025-07-26,76.70,No,
909563,291794,2025-07-26,77.70,No,
909564,274154,2025-07-26,73.50,No,
909565,235997,2025-07-26,127.87,No,
909566,291849,2025-07-26,88.65,No,
909567,379018,2025-07-26,103.69,No,
909568,295414,2025-07-26,83.90,Yes,2025-07-29
909569,275145,2025-07-26,95.66,No,
909570,201933,2025-07-26,69.69,Yes,2025-07-27
909571,321997,2025-07-26,53.00,No,
909572,225719,2025-07-26,59.65,No,
909573,328305,2025-07-26,36.60,No,
909574,345774,2025-07-26,80.27,No,
909575,209007,2025-07-26,72.21,No,
909576,353713,2025-07-26,110.03,No,
909577,251096,2025-07-26,101.75,No,
909578,342108,2025-07-26,69.19,No,
909579,351649,2025-07-26,128.74,No,
909580,353376,2025-07-26,66.28,No,
909581,335403,2025-07-26,68.03,No,
909582,275790,2025-07-26,83.61,No,
909583,286418,2025-07-26,74.83,Yes,2025-07-26
909584,242229,2025-07-26,119.25,No,
909585,278553,2025-07-26,48.72,No,
909586,277457,2025-07-26,93.34,No,
909587,350119,2025-07-26,79.31,No,
909588,289829,2025-07-26,49.36,No,
909589,348017,2025-07-26,94.21,No,
909590,374192,2025-07-26,111.12,No,
909591,261965,2025-07-26,81.89,No,
909592,275385,2025-07-26,71.47,Yes,2025-07-29
909593,243510,2025-07-26,46.88,No,
909594,249230,2025-07-26,55.43,No,
909595,297560,2025-07-26,72.88,No,
909596,363498,2025-07-26,93.88,No,
909597,253174,2025-07-26,101.56,No,
909598,267376,2025-07-26,28.68,No,
909599,300004,2025-07-26,70.06,Yes,2025-07-29
909600,350975,2025-07-26,77.29,No,
909601,244333,2025-07-26,50.85,No,
909602,281107,2025-07-26,55.65,No,
909603,222261,2025-07-26,79.85,No,
909604,263306,2025-07-26,77.59,No,
909605,348047,2025-07-26,64.71,No,
909606,333364,2025-07-26,48.67,No,
909607,277169,2025-07-26,43.40,No,
909608,202257,2025-07-26,55.41,Yes,2025-07-28
909609,259627,2025-07-26,25.47,No,
909610,257765,2025-07-26,68.83,No,
909611,249504,2025-07-26,90.34,No,
909612,205159,2025-07-26,64.17,No,
909613,298716,2025-07-26,60.64,No,
909614,299965,2025-07-26,65.60,No,
909615,369720,2025-07-26,71.78,No,
909616,326715,2025-07-26,117.25,Yes,2025-07-27
909617,359728,2025-07-26,82.33,No,
909618,311107,2025-07-26,107.02,No,
909619,342777,2025-07-26,120.95,No,
909620,271345,2025-07-26,73.73,No,
909621,273524,2025-07-26,66.03,No,
909622,284035,2025-07-26,38.46,No,
909623,349967,2025-07-26,109.66,No,
909624,220082,2025-07-27,108.32,No,
909625,321671,2025-07-27,82.98,No,
909626,299479,2025-07-27,64.16,No,
909627,361143,2025-07-27,74.37,Yes,2025-07-27
909628,254671,2025-07-27,69.81,No,
909629,225698,2025-07-27,71.24,No,
909630,215723,2025-07-27,90.88,Yes,2025-07-28
909631,324323,2025-07-27,101.21,No,
909632,267071,2025-07-27,70.25,No,
909633,301254,2025-07-27,99.18,No,
909634,245473,2025-07-27,79.95,No,
