Record ID,Deal Name,Deal Stage,Pipeline,Amount,Create Date,Close Date,Associated Contact ID,Deal owner,Google ad click id,Customer first order date
515832,Order 515832,Closed won,Ecommerce Pipeline,85.90,2026-01-22,2026-01-22,214363,PureGlow Storefront,Cj0KCQ42x00015255AbVxYz,2026-01-20
515833,Order 515833,Closed won,Ecommerce Pipeline,45.99,2026-01-22,2026-01-22,186874,PureGlow Storefront,Cj0KCQ42x00015256AbVxYz,2025-02-24
515834,Order 515834,Closed won,Ecommerce Pipeline,19.01,2026-01-22,2026-01-22,185751,PureGlow Storefront,Cj0KCQ42x00015257AbVxYz,2025-01-07
515835,Order 515835,Closed won,Ecommerce Pipeline,65.16,2026-01-22,2026-01-22,210585,PureGlow Storefront,Cj0KCQ42x00015258AbVxYz,2026-01-07
515836,Order 515836,Closed won,Ecommerce Pipeline,95.25,2026-01-22,2026-01-22,200125,PureGlow Storefront,Cj0KCQ42x00015259AbVxYz,2025-12-01
515837,Order 515837,Closed won,Ecommerce Pipeline,40.01,2026-01-22,2026-01-22,214930,PureGlow Storefront,Cj0KCQ42x00015260AbVxYz,2026-01-22
515838,Order 515838,Closed won,Ecommerce Pipeline,80.17,2026-01-22,2026-01-22,210707,PureGlow Storefront,Cj0KCQ42x00015261AbVxYz,2026-01-22
515839,Order 515839,Closed won,Ecommerce Pipeline,81.13,2026-01-22,2026-01-22,214931,PureGlow Storefront,Cj0KCQ42x00015262AbVxYz,2026-01-22
515840,Order 515840,Closed won,Ecommerce Pipeline,75.24,2026-01-22,2026-01-22,214932,PureGlow Storefront,Cj0KCQ42x00015263AbVxYz,2026-01-22
515841,Order 515841,Closed won,Ecommerce Pipeline,93.08,2026-01-22,2026-01-22,123754,PureGlow Storefront,Cj0KCQ42x00015264AbVxYz,2025-03-16
515842,Order 515842,Closed won,Ecommerce Pipeline,54.16,2026-01-22,2026-01-22,214933,PureGlow Storefront,Cj0KCQ42x00015265AbVxYz,2026-01-22
515843,Order 515843,Closed won,Ecommerce Pipeline,81.69,2026-01-22,2026-01-22,185520,PureGlow Storefront,Cj0KCQ42x00015266AbVxYz,2024-10-19
515844,Order 515844,Closed won,Ecommerce Pipeline,99.22,2026-01-22,2026-01-22,214934,PureGlow Storefront,,2026-01-22
515845,Order 515845,Closed won,Ecommerce Pipeline,56.58,2026-01-22,2026-01-22,214935,PureGlow Storefront,Cj0KCQ42x00015267AbVxYz,2026-01-22
515846,Order 515846,Closed won,Ecommerce Pipeline,72.11,2026-01-22,2026-01-22,208499,PureGlow Storefront,Cj0KCQ42x00015268AbVxYz,2025-12-31
515847,Order 515847,Closed won,Ecommerce Pipeline,44.97,2026-01-22,2026-01-22,214936,PureGlow Storefront,Cj0KCQ42x00015269AbVxYz,2026-01-22
515848,Order 515848,Closed won,Ecommerce Pipeline,76.63,2026-01-22,2026-01-22,213826,PureGlow Storefront,Cj0KCQ42x00015270AbVxYz,2026-01-18
515849,Order 515849,Closed won,Ecommerce Pipeline,35.36,2026-01-22,2026-01-22,214937,PureGlow Storefront,Cj0KCQ42x00015271AbVxYz,2026-01-22
515850,Order 515850,Closed won,Ecommerce Pipeline,88.11,2026-01-22,2026-01-22,214938,PureGlow Storefront,Cj0KCQ42x00015272AbVxYz,2026-01-22
515851,Order 515851,Closed won,Ecommerce Pipeline,50.10,2026-01-22,2026-01-22,214939,PureGlow Storefront,Cj0KCQ42x00015273AbVxYz,2026-01-22
515852,Order 515852,Closed won,Ecommerce Pipeline,103.52,2026-01-22,2026-01-22,185158,PureGlow Storefront,Cj0KCQ42x00015274AbVxYz,2025-09-04
515853,Order 515853,Closed won,Ecommerce Pipeline,69.83,2026-01-22,2026-01-22,214940,PureGlow Storefront,Cj0KCQ42x00015275AbVxYz,2026-01-22
515854,Order 515854,Closed won,Ecommerce Pipeline,84.13,2026-01-22,2026-01-22,214941,PureGlow Storefront,Cj0KCQ42x00015276AbVxYz,2026-01-22
515855,Order 515855,Closed won,Ecommerce Pipeline,86.74,2026-01-22,2026-01-22,214942,PureGlow Storefront,Cj0KCQ42x00015277AbVxYz,2026-01-22
515856,Order 515856,Closed won,Ecommerce Pipeline,89.62,2026-01-22,2026-01-22,214943,PureGlow Storefront,Cj0KCQ42x00015278AbVxYz,2026-01-22
515857,Order 515857,Closed won,Ecommerce Pipeline,53.35,2026-01-22,2026-01-22,209767,PureGlow Storefront,Cj0KCQ42x00015279AbVxYz,2026-01-04
515858,Order 515858,Closed won,Ecommerce Pipeline,55.60,2026-01-22,2026-01-22,206495,PureGlow Storefront,Cj0KCQ42x00015280AbVxYz,2025-12-24
515859,Order 515859,Closed won,Ecommerce Pipeline,52.75,2026-01-22,2026-01-22,202185,PureGlow Storefront,Cj0KCQ42x00015281AbVxYz,2025-12-08
515860,Order 515860,Closed won,Ecommerce Pipeline,96.01,2026-01-22,2026-01-22,214944,PureGlow Storefront,,2026-01-22
515861,Order 515861,Closed won,Ecommerce Pipeline,61.32,2026-01-22,2026-01-22,214945,PureGlow Storefront,Cj0KCQ42x00015282AbVxYz,2026-01-22
515862,Order 515862,Closed won,Ecommerce Pipeline,86.82,2026-01-22,2026-01-22,214946,PureGlow Storefront,Cj0KCQ42x00015283AbVxYz,2026-01-22
515863,Order 515863,Closed won,Ecommerce Pipeline,66.13,2026-01-22,2026-01-22,211138,PureGlow Storefront,Cj0KCQ42x00015284AbVxYz,2026-01-09
515864,Order 515864,Closed won,Ecommerce Pipeline,99.63,2026-01-22,2026-01-22,138440,PureGlow Storefront,Cj0KCQ42x00015285AbVxYz,2025-02-26
515865,Order 515865,Closed won,Ecommerce Pipeline,88.06,2026-01-22,2026-01-22,214947,PureGlow Storefront,Cj0KCQ42x00015286AbVxYz,2026-01-22
515866,Order 515866,Closed won,Ecommerce Pipeline,79.23,2026-01-22,2026-01-22,214948,PureGlow Storefront,,2026-01-22
515867,Order 515867,Closed won,Ecommerce Pipeline,61.69,2026-01-22,2026-01-22,214949,PureGlow Storefront,Cj0KCQ42x00015287AbVxYz,2026-01-22
515868,Order 515868,Closed won,Ecommerce Pipeline,91.95,2026-01-22,2026-01-22,214950,PureGlow Storefront,Cj0KCQ42x00015288AbVxYz,2026-01-22
515869,Order 515869,Closed won,Ecommerce Pipeline,95.43,2026-01-22,2026-01-22,214951,PureGlow Storefront,Cj0KCQ42x00015289AbVxYz,2026-01-22
515870,Order 515870,Closed won,Ecommerce Pipeline,26.23,2026-01-22,2026-01-22,212274,PureGlow Storefront,Cj0KCQ42x00015290AbVxYz,2026-01-13
515871,Order 515871,Closed won,Ecommerce Pipeline,71.86,2026-01-22,2026-01-22,155345,PureGlow Storefront,Cj0KCQ42x00015291AbVxYz,2025-07-16
515872,Order 515872,Closed won,Ecommerce Pipeline,96.53,2026-01-22,2026-01-22,214952,PureGlow Storefront,Cj0KCQ42x00015292AbVxYz,2026-01-22
515873,Order 515873,Closed won,Ecommerce Pipeline,60.91,2026-01-22,2026-01-22,214953,PureGlow Storefront,Cj0KCQ42x00015293AbVxYz,2026-01-22
515874,Order 515874,Closed won,Ecommerce Pipeline,96.74,2026-01-22,2026-01-22,147791,PureGlow Storefront,Cj0KCQ42x00015294AbVxYz,2025-07-31
515875,Order 515875,Closed won,Ecommerce Pipeline,74.44,2026-01-22,2026-01-22,214954,PureGlow Storefront,,2026-01-22
515876,Order 515876,Closed won,Ecommerce Pipeline,92.36,2026-01-22,2026-01-22,214955,PureGlow Storefront,,2026-01-22
515877,Order 515877,Closed won,Ecommerce Pipeline,61.88,2026-01-22,2026-01-22,185206,PureGlow Storefront,Cj0KCQ42x00015295AbVxYz,2024-11-06
515878,Order 515878,Closed won,Ecommerce Pipeline,80.96,2026-01-22,2026-01-22,214956,PureGlow Storefront,Cj0KCQ42x00015296AbVxYz,2026-01-22
515879,Order 515879,Closed won,Ecommerce Pipeline,94.03,2026-01-22,2026-01-22,202862,PureGlow Storefront,Cj0KCQ42x00015297AbVxYz,2025-12-11
515880,Order 515880,Closed won,Ecommerce Pipeline,92.99,2026-01-22,2026-01-22,214957,PureGlow Storefront,Cj0KCQ42x00015298AbVxYz,2026-01-22
515881,Order 515881,Closed won,Ecommerce Pipeline,63.02,2026-01-22,2026-01-22,214958,PureGlow Storefront,Cj0KCQ42x00015299AbVxYz,2026-01-22
515882,Order 515882,Closed won,Ecommerce Pipeline,71.44,2026-01-22,2026-01-22,214959,PureGlow Storefront,Cj0KCQ42x00015300AbVxYz,2026-01-22
515883,Order 515883,Closed won,Ecommerce Pipeline,35.50,2026-01-22,2026-01-22,214960,PureGlow Storefront,Cj0KCQ42x00015301AbVxYz,2026-01-22
515884,Order 515884,Closed won,Ecommerce Pipeline,58.52,2026-01-22,2026-01-22,214961,PureGlow Storefront,Cj0KCQ42x00015302AbVxYz,2026-01-22
515885,Order 515885,Closed won,Ecommerce Pipeline,63.30,2026-01-22,2026-01-22,214962,PureGlow Storefront,Cj0KCQ42x00015303AbVxYz,2026-01-22
515886,Order 515886,Closed won,Ecommerce Pipeline,47.84,2026-01-22,2026-01-22,184614,PureGlow Storefront,Cj0KCQ42x00015304AbVxYz,2025-10-08
515887,Order 515887,Closed won,Ecommerce Pipeline,50.22,2026-01-22,2026-01-22,214963,PureGlow Storefront,Cj0KCQ42x00015305AbVxYz,2026-01-22
515888,Order 515888,Closed won,Ecommerce Pipeline,73.93,2026-01-22,2026-01-22,187765,PureGlow Storefront,Cj0KCQ42x00015306AbVxYz,2025-10-29
515889,Order 515889,Closed won,Ecommerce Pipeline,118.08,2026-01-22,2026-01-22,214964,PureGlow Storefront,Cj0KCQ42x00015307AbVxYz,2026-01-22
515890,Order 515890,Closed won,Ecommerce Pipeline,59.42,2026-01-22,2026-01-22,189389,PureGlow Storefront,Cj0KCQ42x00015308AbVxYz,2025-08-01
515891,Order 515891,Closed won,Ecommerce Pipeline,91.72,2026-01-22,2026-01-22,214965,PureGlow Storefront,Cj0KCQ42x00015309AbVxYz,2026-01-22
515892,Order 515892,Closed won,Ecommerce Pipeline,48.01,2026-01-22,2026-01-22,202137,PureGlow Storefront,,2025-12-08
515893,Order 515893,Closed won,Ecommerce Pipeline,53.42,2026-01-22,2026-01-22,188927,PureGlow Storefront,Cj0KCQ42x00015310AbVxYz,2025-09-15
515894,Order 515894,Closed won,Ecommerce Pipeline,96.36,2026-01-22,2026-01-22,148049,PureGlow Storefront,Cj0KCQ42x00015311AbVxYz,2025-10-17
515895,Order 515895,Closed won,Ecommerce Pipeline,43.89,2026-01-22,2026-01-22,133863,PureGlow Storefront,Cj0KCQ42x00015312AbVxYz,2025-10-06
515896,Order 515896,Closed won,Ecommerce Pipeline,90.77,2026-01-22,2026-01-22,214966,PureGlow Storefront,Cj0KCQ42x00015313AbVxYz,2026-01-22
515897,Order 515897,Closed won,Ecommerce Pipeline,77.62,2026-01-22,2026-01-22,214967,PureGlow Storefront,Cj0KCQ42x00015314AbVxYz,2026-01-22
515898,Order 515898,Closed won,Ecommerce Pipeline,67.34,2026-01-22,2026-01-22,202868,PureGlow Storefront,,2025-12-11
515899,Order 515899,Closed won,Ecommerce Pipeline,101.46,2026-01-22,2026-01-22,214968,PureGlow Storefront,Cj0KCQ42x00015315AbVxYz,2026-01-22
515900,Order 515900,Closed won,Ecommerce Pipeline,31.55,2026-01-22,2026-01-22,208357,PureGlow Storefront,Cj0KCQ42x00015316AbVxYz,2025-12-30
515901,Order 515901,Closed won,Ecommerce Pipeline,40.92,2026-01-22,2026-01-22,182408,PureGlow Storefront,Cj0KCQ42x00015317AbVxYz,2025-06-07
515902,Order 515902,Closed won,Ecommerce Pipeline,102.53,2026-01-22,2026-01-22,214969,PureGlow Storefront,,2026-01-22
515903,Order 515903,Closed won,Ecommerce Pipeline,87.56,2026-01-22,2026-01-22,176866,PureGlow Storefront,Cj0KCQ42x00015318AbVxYz,2025-10-11
515904,Order 515904,Closed won,Ecommerce Pipeline,76.64,2026-01-22,2026-01-22,119835,PureGlow Storefront,Cj0KCQ42x00015319AbVxYz,2025-06-15
515905,Order 515905,Closed won,Ecommerce Pipeline,82.37,2026-01-22,2026-01-22,214970,PureGlow Storefront,Cj0KCQ42x00015320AbVxYz,2026-01-22
515906,Order 515906,Closed won,Ecommerce Pipeline,70.23,2026-01-22,2026-01-22,124229,PureGlow Storefront,Cj0KCQ42x00015321AbVxYz,2025-05-26
515907,Order 515907,Closed won,Ecommerce Pipeline,77.92,2026-01-22,2026-01-22,214971,PureGlow Storefront,Cj0KCQ42x00015322AbVxYz,2026-01-22
515908,Order 515908,Closed won,Ecommerce Pipeline,23.94,2026-01-22,2026-01-22,204811,PureGlow Storefront,Cj0KCQ42x00015323AbVxYz,2025-12-18
515909,Order 515909,Closed won,Ecommerce Pipeline,71.83,2026-01-22,2026-01-22,214972,PureGlow Storefront,Cj0KCQ42x00015324AbVxYz,2026-01-22
515910,Order 515910,Closed won,Ecommerce Pipeline,85.70,2026-01-22,2026-01-22,214973,PureGlow Storefront,Cj0KCQ42x00015325AbVxYz,2026-01-22
515911,Order 515911,Closed won,Ecommerce Pipeline,115.21,2026-01-22,2026-01-22,214974,PureGlow Storefront,Cj0KCQ42x00015326AbVxYz,2026-01-22
515912,Order 515912,Closed won,Ecommerce Pipeline,72.90,2026-01-22,2026-01-22,214975,PureGlow Storefront,,2026-01-22
515913,Order 515913,Closed won,Ecommerce Pipeline,94.03,2026-01-22,2026-01-22,214976,PureGlow Storefront,Cj0KCQ42x00015327AbVxYz,2026-01-22
515914,Order 515914,Closed won,Ecommerce Pipeline,48.16,2026-01-22,2026-01-22,214977,PureGlow Storefront,,2026-01-22
515915,Order 515915,Closed won,Ecommerce Pipeline,71.34,2026-01-22,2026-01-22,214978,PureGlow Storefront,,2026-01-22
515916,Order 515916,Closed won,Ecommerce Pipeline,87.63,2026-01-22,2026-01-22,214979,PureGlow Storefront,,2026-01-22
515917,Order 515917,Closed won,Ecommerce Pipeline,46.04,2026-01-22,2026-01-22,214980,PureGlow Storefront,,2026-01-22
515918,Order 515918,Closed won,Ecommerce Pipeline,51.70,2026-01-22,2026-01-22,204620,PureGlow Storefront,,2025-12-17
515919,Order 515919,Closed won,Ecommerce Pipeline,62.96,2026-01-22,2026-01-22,214981,PureGlow Storefront,,2026-01-22
515920,Order 515920,Closed won,Ecommerce Pipeline,86.51,2026-01-22,2026-01-22,146981,PureGlow Storefront,,2025-08-21
515921,Order 515921,Closed won,Ecommerce Pipeline,49.39,2026-01-22,2026-01-22,150769,PureGlow Storefront,,2025-03-26
515922,Order 515922,Closed won,Ecommerce Pipeline,37.61,2026-01-22,2026-01-22,162383,PureGlow Storefront,,2025-04-22
515923,Order 515923,Closed won,Ecommerce Pipeline,87.19,2026-01-22,2026-01-22,214982,PureGlow Storefront,,2026-01-22
515924,Order 515924,Closed won,Ecommerce Pipeline,53.58,2026-01-22,2026-01-22,214983,PureGlow Storefront,,2026-01-22
515925,Order 515925,Closed won,Ecommerce Pipeline,89.26,2026-01-22,2026-01-22,111981,PureGlow Storefront,,2025-07-16
515926,Order 515926,Closed won,Ecommerce Pipeline,81.04,2026-01-22,2026-01-22,214984,PureGlow Storefront,,2026-01-22
515927,Order 515927,Closed won,Ecommerce Pipeline,47.83,2026-01-22,2026-01-22,214985,PureGlow Storefront,,2026-01-22
515928,Order 515928,Closed won,Ecommerce Pipeline,71.34,2026-01-22,2026-01-22,209440,PureGlow Storefront,,2026-01-03
515929,Order 515929,Closed won,Ecommerce Pipeline,73.40,2026-01-22,2026-01-22,214986,PureGlow Storefront,,2026-01-22
515930,Order 515930,Closed won,Ecommerce Pipeline,39.05,2026-01-22,2026-01-22,214987,PureGlow Storefront,,2026-01-22
515931,Order 515931,Closed won,Ecommerce Pipeline,57.90,2026-01-22,2026-01-22,214988,PureGlow Storefront,,2026-01-22
515932,Order 515932,Closed won,Ecommerce Pipeline,54.13,2026-01-22,2026-01-22,203506,PureGlow Storefront,,2025-12-13
515933,Order 515933,Closed won,Ecommerce Pipeline,77.39,2026-01-22,2026-01-22,111022,PureGlow Storefront,,2025-08-08
515934,Order 515934,Closed won,Ecommerce Pipeline,110.67,2026-01-22,2026-01-22,214989,PureGlow Storefront,,2026-01-22
515935,Order 515935,Closed won,Ecommerce Pipeline,60.46,2026-01-22,2026-01-22,214990,PureGlow Storefront,,2026-01-22
515936,Order 515936,Closed won,Ecommerce Pipeline,78.78,2026-01-22,2026-01-22,119192,PureGlow Storefront,,2024-11-07
515937,Order 515937,Closed won,Ecommerce Pipeline,93.43,2026-01-22,2026-01-22,214991,PureGlow Storefront,,2026-01-22
515938,Open Deal 515938,Decision maker bought-in,Ecommerce Pipeline,1068.87,2026-01-22,,214992,PureGlow Storefront,,
515939,Open Deal 515939,Qualified to buy,Ecommerce Pipeline,712.77,2026-01-22,,214993,PureGlow Storefront,,
515940,Open Deal 515940,Contract sent,Ecommerce Pipeline,337.64,2026-01-22,,214994,PureGlow Storefront,,
515941,Open Deal 515941,Decision maker bought-in,Ecommerce Pipeline,541.84,2026-01-22,,214995,PureGlow Storefront,,
515942,Order 515942,Closed won,Ecommerce Pipeline,56.14,2026-01-23,2026-01-23,200752,PureGlow Storefront,Cj0KCQ42x00015368AbVxYz,2025-12-03
515943,Order 515943,Closed won,Ecommerce Pipeline,95.99,2026-01-23,2026-01-23,215098,PureGlow Storefront,,2026-01-23
515944,Order 515944,Closed won,Ecommerce Pipeline,64.38,2026-01-23,2026-01-23,215099,PureGlow Storefront,Cj0KCQ42x00015369AbVxYz,2026-01-23
515945,Order 515945,Closed won,Ecommerce Pipeline,91.63,2026-01-23,2026-01-23,215100,PureGlow Storefront,Cj0KCQ42x00015370AbVxYz,2026-01-23
515946,Order 515946,Closed won,Ecommerce Pipeline,78.65,2026-01-23,2026-01-23,215101,PureGlow Storefront,Cj0KCQ42x00015371AbVxYz,2026-01-23
515947,Order 515947,Closed won,Ecommerce Pipeline,75.95,2026-01-23,2026-01-23,210113,PureGlow Storefront,Cj0KCQ42x00015372AbVxYz,2026-01-05
515948,Order 515948,Closed won,Ecommerce Pipeline,110.36,2026-01-23,2026-01-23,114796,PureGlow Storefront,Cj0KCQ42x00015373AbVxYz,2025-11-02
515949,Order 515949,Closed won,Ecommerce Pipeline,47.15,2026-01-23,2026-01-23,215102,PureGlow Storefront,Cj0KCQ42x00015374AbVxYz,2026-01-23
515950,Order 515950,Closed won,Ecommerce Pipeline,29.12,2026-01-23,2026-01-23,215103,PureGlow Storefront,Cj0KCQ42x00015375AbVxYz,2026-01-23
515951,Order 515951,Closed won,Ecommerce Pipeline,96.26,2026-01-23,2026-01-23,215104,PureGlow Storefront,Cj0KCQ42x00015376AbVxYz,2026-01-23
515952,Order 515952,Closed won,Ecommerce Pipeline,79.43,2026-01-23,2026-01-23,215105,PureGlow Storefront,Cj0KCQ42x00015377AbVxYz,2026-01-23
515953,Order 515953,Closed won,Ecommerce Pipeline,105.87,2026-01-23,2026-01-23,215106,PureGlow Storefront,Cj0KCQ42x00015378AbVxYz,2026-01-23
515954,Order 515954,Closed won,Ecommerce Pipeline,88.27,2026-01-23,2026-01-23,215107,PureGlow Storefront,Cj0KCQ42x00015379AbVxYz,2026-01-23
515955,Order 515955,Closed won,Ecommerce Pipeline,54.77,2026-01-23,2026-01-23,208253,PureGlow Storefront,Cj0KCQ42x00015380AbVxYz,2025-12-30
515956,Order 515956,Closed won,Ecommerce Pipeline,73.28,2026-01-23,2026-01-23,215108,PureGlow Storefront,Cj0KCQ42x00015381AbVxYz,2026-01-23
515957,Order 515957,Closed won,Ecommerce Pipeline,56.59,2026-01-23,2026-01-23,209691,PureGlow Storefront,Cj0KCQ42x00015382AbVxYz,2026-01-04
515958,Order 515958,Closed won,Ecommerce Pipeline,122.56,2026-01-23,2026-01-23,205381,PureGlow Storefront,Cj0KCQ42x00015383AbVxYz,2025-12-20
515959,Order 515959,Closed won,Ecommerce Pipeline,78.74,2026-01-23,2026-01-23,215109,PureGlow Storefront,Cj0KCQ42x00015384AbVxYz,2026-01-23
515960,Order 515960,Closed won,Ecommerce Pipeline,108.43,2026-01-23,2026-01-23,215110,PureGlow Storefront,Cj0KCQ42x00015385AbVxYz,2026-01-23
515961,Order 515961,Closed won,Ecommerce Pipeline,49.98,2026-01-23,2026-01-23,215111,PureGlow Storefront,Cj0KCQ42x00015386AbVxYz,2026-01-23
515962,Order 515962,Closed won,Ecommerce Pipeline,107.09,2026-01-23,2026-01-23,129729,PureGlow Storefront,Cj0KCQ42x00015387AbVxYz,2025-10-29
515963,Order 515963,Closed won,Ecommerce Pipeline,80.53,2026-01-23,2026-01-23,215112,PureGlow Storefront,Cj0KCQ42x00015388AbVxYz,2026-01-23
515964,Order 515964,Closed won,Ecommerce Pipeline,82.67,2026-01-23,2026-01-23,143157,PureGlow Storefront,Cj0KCQ42x00015389AbVxYz,2025-04-29
515965,Order 515965,Closed won,Ecommerce Pipeline,57.00,2026-01-23,2026-01-23,214100,PureGlow Storefront,Cj0KCQ42x00015390AbVxYz,2026-01-19
515966,Order 515966,Closed won,Ecommerce Pipeline,59.94,2026-01-23,2026-01-23,150490,PureGlow Storefront,Cj0KCQ42x00015391AbVxYz,2025-04-17
515967,Order 515967,Closed won,Ecommerce Pipeline,95.26,2026-01-23,2026-01-23,215113,PureGlow Storefront,Cj0KCQ42x00015392AbVxYz,2026-01-23
515968,Order 515968,Closed won,Ecommerce Pipeline,49.37,2026-01-23,2026-01-23,215114,PureGlow Storefront,Cj0KCQ42x00015393AbVxYz,2026-01-23
515969,Order 515969,Closed won,Ecommerce Pipeline,86.03,2026-01-23,2026-01-23,210582,PureGlow Storefront,Cj0KCQ42x00015394AbVxYz,2026-01-07
515970,Order 515970,Closed won,Ecommerce Pipeline,79.70,2026-01-23,2026-01-23,187263,PureGlow Storefront,Cj0KCQ42x00015395AbVxYz,2025-09-25
515971,Order 515971,Closed won,Ecommerce Pipeline,28.21,2026-01-23,2026-01-23,215115,PureGlow Storefront,Cj0KCQ42x00015396AbVxYz,2026-01-23
515972,Order 515972,Closed won,Ecommerce Pipeline,86.11,2026-01-23,2026-01-23,215116,PureGlow Storefront,Cj0KCQ42x00015397AbVxYz,2026-01-23
515973,Order 515973,Closed won,Ecommerce Pipeline,48.32,2026-01-23,2026-01-23,215117,PureGlow Storefront,Cj0KCQ42x00015398AbVxYz,2026-01-23
515974,Order 515974,Closed won,Ecommerce Pipeline,79.58,2026-01-23,2026-01-23,215118,PureGlow Storefront,Cj0KCQ42x00015399AbVxYz,2026-01-23
515975,Order 515975,Closed won,Ecommerce Pipeline,82.66,2026-01-23,2026-01-23,119058,PureGlow Storefront,Cj0KCQ42x00015400AbVxYz,2024-12-16
515976,Order 515976,Closed won,Ecommerce Pipeline,66.95,2026-01-23,2026-01-23,215119,PureGlow Storefront,,2026-01-23
515977,Order 515977,Closed won,Ecommerce Pipeline,72.90,2026-01-23,2026-01-23,171350,PureGlow Storefront,Cj0KCQ42x00015401AbVxYz,2024-11-27
515978,Order 515978,Closed won,Ecommerce Pipeline,98.03,2026-01-23,2026-01-23,201523,PureGlow Storefront,Cj0KCQ42x00015402AbVxYz,2025-12-06
515979,Order 515979,Closed won,Ecommerce Pipeline,84.20,2026-01-23,2026-01-23,204926,PureGlow Storefront,,2025-12-18
515980,Order 515980,Closed won,Ecommerce Pipeline,67.65,2026-01-23,2026-01-23,215120,PureGlow Storefront,,2026-01-23
515981,Order 515981,Closed won,Ecommerce Pipeline,76.92,2026-01-23,2026-01-23,215121,PureGlow Storefront,Cj0KCQ42x00015403AbVxYz,2026-01-23
515982,Order 515982,Closed won,Ecommerce Pipeline,75.12,2026-01-23,2026-01-23,215122,PureGlow Storefront,Cj0KCQ42x00015404AbVxYz,2026-01-23
515983,Order 515983,Closed won,Ecommerce Pipeline,105.02,2026-01-23,2026-01-23,215123,PureGlow Storefront,Cj0KCQ42x00015405AbVxYz,2026-01-23
515984,Order 515984,Closed won,Ecommerce Pipeline,85.87,2026-01-23,2026-01-23,215124,PureGlow Storefront,Cj0KCQ42x00015406AbVxYz,2026-01-23
515985,Order 515985,Closed won,Ecommerce Pipeline,70.49,2026-01-23,2026-01-23,215125,PureGlow Storefront,Cj0KCQ42x00015407AbVxYz,2026-01-23
515986,Order 515986,Closed won,Ecommerce Pipeline,104.63,2026-01-23,2026-01-23,215126,PureGlow Storefront,Cj0KCQ42x00015408AbVxYz,2026-01-23
515987,Order 515987,Closed won,Ecommerce Pipeline,96.29,2026-01-23,2026-01-23,215127,PureGlow Storefront,Cj0KCQ42x00015409AbVxYz,2026-01-23
515988,Order 515988,Closed won,Ecommerce Pipeline,104.40,2026-01-23,2026-01-23,215128,PureGlow Storefront,Cj0KCQ42x00015410AbVxYz,2026-01-23
515989,Order 515989,Closed won,Ecommerce Pipeline,90.24,2026-01-23,2026-01-23,215129,PureGlow Storefront,Cj0KCQ42x00015411AbVxYz,2026-01-23
515990,Order 515990,Closed won,Ecommerce Pipeline,58.39,2026-01-23,2026-01-23,187930,PureGlow Storefront,Cj0KCQ42x00015412AbVxYz,2025-06-13
515991,Order 515991,Closed won,Ecommerce Pipeline,73.00,2026-01-23,2026-01-23,215130,PureGlow Storefront,Cj0KCQ42x00015413AbVxYz,2026-01-23
